name,type,novel,bases,community,degree,betweenness,planet
Институт,onym,Туманность Андромеды,1,85,0.0029481132075471696,2.087159792953749e-06,Нейтр/Космос
Неба,onym,Час Быка,1,85,0.005306603773584905,0.002950548227305616,Нейтр/Космос
Юния,onym,Туманность Андромеды,1,85,0.004127358490566038,0.0023746080777722117,Нейтр/Космос
Анта,onym,Туманность Андромеды,1,85,0.004127358490566038,0.0023746080777722117,Нейтр/Космос
Грезой,onym,Туманность Андромеды,1,85,0.003537735849056604,0.0010784818463479343,Нейтр/Космос
Луны,onym,Сердце Змеи,1,85,0.003537735849056604,0.002963766905994323,Нейтр/Космос
Марса,onym,Сердце Змеи,1,85,0.008254716981132075,0.003464859186285969,Нейтр/Космос
Излишества,onym,Туманность Андромеды,1,86,0.0,0.0,Нейтр/Космос
Гомо,onym,Туманность Андромеды,1,87,0.0005896226415094339,0.0,Нейтр/Космос
Человеком,onym,Туманность Андромеды,1,87,0.0005896226415094339,0.0,Нейтр/Космос
Право,onym,Туманность Андромеды,1,88,0.0005896226415094339,0.0,Нейтр/Космос
Лицо,onym,Туманность Андромеды,1,88,0.0005896226415094339,0.0,Нейтр/Космос
Склон,onym,Туманность Андромеды,1,89,0.0005896226415094339,0.0,Нейтр/Космос
Цепочка,onym,Туманность Андромеды,1,89,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Рассвет,onym,Туманность Андромеды,1,89,0.0005896226415094339,0.0,Нейтр/Космос
Эллады,onym,Туманность Андромеды,1,24,0.001768867924528302,0.0,Нейтр/Космос
Тибете,onym,Туманность Андромеды,1,24,0.0023584905660377358,2.319066436615276e-07,Нейтр/Космос
Нахэбта,onym,Туманность Андромеды,1,24,0.0023584905660377358,2.319066436615276e-07,Нейтр/Космос
Америке,onym,Час Быка,1,24,0.003537735849056604,0.0009324966141630026,Нейтр/Космос
Австралии,onym,Туманность Андромеды,1,24,0.001768867924528302,0.0,Нейтр/Космос
Африканец,onym,Туманность Андромеды,1,90,0.0,0.0,Нейтр/Космос
Сова,onym,Туманность Андромеды,1,91,0.0,0.0,Нейтр/Космос
Горючего,onym,Туманность Андромеды,1,92,0.0,0.0,Нейтр/Космос
Ход,onym,Туманность Андромеды,1,93,0.0,0.0,Нейтр/Космос
Лет,onym,Туманность Андромеды,1,94,0.0,0.0,Нейтр/Космос
Щеки,onym,Туманность Андромеды,1,556,0.001768867924528302,0.0,Нейтр/Космос
Девушке,onym,Туманность Андромеды,1,556,0.001768867924528302,0.0,Нейтр/Космос
Число,onym,Час Быка,1,556,0.0029481132075471696,2.5045917515444983e-05,Нейтр/Космос
Замедление,onym,Туманность Андромеды,1,556,0.001768867924528302,0.0,Нейтр/Космос
Страх,onym,Час Быка,1,95,0.0,0.0,Нейтр/Космос
Осуждение,onym,Туманность Андромеды,1,96,0.0,0.0,Нейтр/Космос
Планеты,onym,Туманность Андромеды,1,97,0.0,0.0,Нейтр/Космос
Исследователи,onym,Туманность Андромеды,1,98,0.0,0.0,Нейтр/Космос
Юпитер,onym,Туманность Андромеды,1,99,0.001768867924528302,0.0,Нейтр/Космос
Сатурн,onym,Туманность Андромеды,1,99,0.001768867924528302,0.0,Нейтр/Космос
Уран,onym,Туманность Андромеды,1,99,0.001768867924528302,0.0,Нейтр/Космос
Нептун,onym,Туманность Андромеды,1,99,0.001768867924528302,0.0,Нейтр/Космос
Медведицы,onym,Туманность Андромеды,1,100,0.0005896226415094339,0.0,Нейтр/Космос
Птицы,onym,Туманность Андромеды,1,100,0.0005896226415094339,0.0,Нейтр/Космос
Кельвина,onym,Туманность Андромеды,1,101,0.001768867924528302,0.0,Нейтр/Космос
Вращение,onym,Туманность Андромеды,1,101,0.001768867924528302,0.0,Нейтр/Космос
Локаторы,onym,Туманность Андромеды,1,101,0.001768867924528302,0.0,Нейтр/Космос
Толщина,onym,Туманность Андромеды,1,101,0.0023584905660377358,8.348639171814996e-06,Нейтр/Космос
Сила,onym,Туманность Андромеды,1,101,0.0011792452830188679,8.348639171814996e-06,Нейтр/Космос
Рев,onym,Туманность Андромеды,1,101,0.0011792452830188679,6.9571993098458285e-06,Нейтр/Космос
Экипажу,onym,Туманность Андромеды,1,101,0.0011792452830188679,4.174319585907498e-06,Нейтр/Космос
Пристанище,onym,Туманность Андромеды,1,101,0.0005896226415094339,0.0,Нейтр/Космос
Сотрудники,onym,Туманность Андромеды,1,102,0.0,0.0,Нейтр/Космос
Бина,onym,Туманность Андромеды,1,103,0.0005896226415094339,0.0,Нейтр/Космос
Лед,onym,Туманность Андромеды,1,103,0.0005896226415094339,0.0,Нейтр/Космос
Свисток,onym,Туманность Андромеды,1,104,0.0005896226415094339,0.0,Нейтр/Космос
Металл,onym,Час Быка,1,104,0.001768867924528302,2.087159792953749e-06,Нейтр/Космос
Фантастика,onym,Туманность Андромеды,1,104,0.0005896226415094339,0.0,Нейтр/Космос
План,onym,Туманность Андромеды,1,105,0.0,0.0,Нейтр/Космос
Хисса,onym,Туманность Андромеды,1,106,0.0,0.0,Нейтр/Космос
Риск,onym,Туманность Андромеды,1,107,0.0,0.0,Нейтр/Космос
Пальцы,onym,Туманность Андромеды,1,108,0.0,0.0,Нейтр/Космос
Вой,onym,Туманность Андромеды,1,109,0.0,0.0,Нейтр/Космос
Марсе,onym,Туманность Андромеды,1,110,0.0,0.0,Нейтр/Космос
Покрытие,onym,Туманность Андромеды,1,24,0.0005896226415094339,0.0,Нейтр/Космос
Лучи,onym,Туманность Андромеды,1,24,0.0011792452830188679,0.00023515333667278898,Нейтр/Космос
Диск,onym,Сердце Змеи,1,24,0.0029481132075471696,0.0009189293874643621,Нейтр/Космос
Пол,onym,Туманность Андромеды,1,111,0.0005896226415094339,0.0,Нейтр/Космос
Толчок,onym,Туманность Андромеды,1,111,0.0011792452830188679,1.3914398619691658e-06,Нейтр/Космос
Посадка,onym,Туманность Андромеды,1,111,0.0011792452830188679,1.3914398619691658e-06,Нейтр/Космос
Годен,onym,Туманность Андромеды,1,111,0.0005896226415094339,0.0,Нейтр/Космос
Идемте,onym,Час Быка,1,112,0.0,0.0,Нейтр/Космос
Давление,onym,Туманность Андромеды,1,113,0.0005896226415094339,0.0,Нейтр/Космос
Дверь,onym,Час Быка,1,113,0.0011792452830188679,2.087159792953749e-06,Нейтр/Космос
Скопище,onym,Туманность Андромеды,1,114,0.0,0.0,Нейтр/Космос
Мир,onym,Час Быка,1,561,0.0005896226415094339,0.0,Нейтр/Космос
Группа,onym,Туманность Андромеды,1,115,0.0005896226415094339,0.0,Нейтр/Космос
Освещение,onym,Туманность Андромеды,1,115,0.0005896226415094339,0.0,Нейтр/Космос
Осмотр,onym,Туманность Андромеды,1,116,0.0,0.0,Нейтр/Космос
Бины,onym,Туманность Андромеды,1,117,0.0,0.0,Нейтр/Космос
Вегу,onym,Туманность Андромеды,1,118,0.0005896226415094339,0.0,Нейтр/Космос
Пробоину,onym,Туманность Андромеды,1,118,0.0005896226415094339,0.0,Нейтр/Космос
Экипаж,onym,Сердце Змеи,1,546,0.012971698113207546,0.0009358283719511619,Нейтр/Космос
Исследование,onym,Час Быка,1,546,0.0005896226415094339,0.0,Нейтр/Космос
Лаик,onym,Туманность Андромеды,1,119,0.0023584905660377358,0.0,Нейтр/Космос
Механик,onym,Сердце Змеи,1,119,0.0047169811320754715,0.0017312990482551344,Нейтр/Космос
Сах,onym,Туманность Андромеды,1,119,0.0023584905660377358,0.0,Нейтр/Космос
Ктон,onym,Туманность Андромеды,1,119,0.0023584905660377358,0.0,Нейтр/Космос
Лента,onym,Туманность Андромеды,1,119,0.0029481132075471696,0.0007012856904324595,Нейтр/Космос
Братья,onym,Туманность Андромеды,1,119,0.001768867924528302,0.0004689152334836089,Нейтр/Космос
Ктона,onym,Туманность Андромеды,1,119,0.0011792452830188679,0.0,Нейтр/Космос
Щелчок,onym,Туманность Андромеды,1,119,0.0011792452830188679,0.0,Нейтр/Космос
Зон,onym,Туманность Андромеды,1,120,0.0005896226415094339,0.0,Нейтр/Космос
Протянем,onym,Туманность Андромеды,1,120,0.0023584905660377358,0.00023515333667278898,Нейтр/Космос
Парусом,onym,Туманность Андромеды,1,120,0.0029481132075471696,9.276265746461104e-07,Нейтр/Космос
Голова,onym,Туманность Андромеды,1,120,0.0029481132075471696,9.276265746461104e-07,Нейтр/Космос
Врач,onym,Сердце Змеи,1,546,0.03125,0.0021202360915173776,Нейтр/Космос
Сотрясение,onym,Туманность Андромеды,1,120,0.0029481132075471696,4.638132873230552e-07,Нейтр/Космос
Бину,onym,Туманность Андромеды,1,120,0.0029481132075471696,4.638132873230552e-07,Нейтр/Космос
Тарон,onym,Туманность Андромеды,1,120,0.001768867924528302,0.0,Нейтр/Космос
Погрузка,onym,Туманность Андромеды,1,121,0.0,0.0,Нейтр/Космос
Ослабели,onym,Туманность Андромеды,1,122,0.0,0.0,Нейтр/Космос
Охлаждение,onym,Туманность Андромеды,1,123,0.0005896226415094339,0.0,Нейтр/Космос
Работы,onym,Туманность Андромеды,1,123,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Ураган,onym,Туманность Андромеды,1,123,0.0005896226415094339,0.0,Нейтр/Космос
Ток,onym,Туманность Андромеды,1,124,0.0,0.0,Нейтр/Космос
Пойдемте,onym,Сердце Змеи,1,119,0.0029481132075471696,0.0003495992653197529,Нейтр/Космос
